openalex_id,title,publication_year,cited_by_count,in_degree,out_degree,pagerank,authority,hub,citation_rate_by_age,wcc_rank,community_id,is_unicamp,is_top_tier,is_important_institution,is_high_impact_500,is_high_impact_100k
W1586444875,"Filters, Wrappers and a Boosting-Based Hybrid for Feature Selection",2001,540,7,1,1.2828906659903557e-05,3.922703772015854e-07,2.3090005741637408e-07,21.6,1,4,False,False,True,True,False
W2099501333,Frenetic,2011,584,102,13,0.00021364884425357966,4.161327158481726e-06,2.8663887740896607e-07,38.93333333333333,1,2,False,False,False,True,False
W2594836184,14.1 A 2.9TOPS/W deep convolutional neural network SoC in FD-SOI 28nm for intelligent embedded systems,2017,168,2,3,7.547716634356551e-06,1.5759435391970198e-05,0.00013025354554184265,18.666666666666668,1,0,False,False,False,False,False
W2141403022,An Interval Approach to Fuzzistics for Interval Type-2 Fuzzy Sets,2007,58,13,6,1.9179368403261084e-05,8.103096558322778e-08,6.563168514315778e-08,3.0526315789473686,1,5,False,False,False,False,False
W3198990261,Metric and Accuracy Ranked Feature Inclusion: Hybrids of Filter and Wrapper Feature Selection Approaches,2021,32,0,11,6.162361851594137e-06,0.0,9.957008881254395e-07,6.4,1,4,False,False,False,False,False
W2073781628,Entanglement of a Pair of Quantum Bits,1997,2822,125,5,0.00021829050841654907,6.036609320438027e-07,8.360380150558838e-09,97.3103448275862,1,8,False,False,False,True,False
W2113945798,Image denoising using scale mixtures of gaussians in the wavelet domain,2003,2260,41,16,4.912710406866925e-05,3.4153559198537895e-05,1.3680037988725035e-06,98.26086956521739,1,9,False,False,True,True,False
W2096807547,Mapping virtual networks onto substrate networks,2013,40,7,16,1.1400765923237964e-05,1.445456316988379e-07,6.757052830302393e-09,3.076923076923077,1,2,True,False,True,False,False
W2771193034,An intelligent honeynet architecture based on software defined security,2017,11,1,1,6.453396609170305e-06,4.603157864470585e-08,3.4699296474263266e-07,1.2222222222222223,1,2,False,False,False,False,False
W2119357806,Practical implementation of an efficient forward-backward algorithm for an explicit-duration hidden Markov model,2006,116,1,4,6.784117826554836e-06,1.5694528659199448e-08,2.489316160227891e-07,5.8,1,13,False,False,False,False,False
W2833324965,Outlier Detection for Multidimensional Time Series Using Deep Neural Networks,2018,189,2,8,7.246484220369894e-06,1.4344230569552615e-05,0.00016426091830220078,23.625,1,0,False,False,False,False,False
W2063867591,Multi-class pattern classification using neural networks,2006,289,6,11,1.0126470195431546e-05,1.2241999025201336e-06,9.562367961455248e-06,14.45,1,4,False,False,False,False,False
W1983948817,Integrating activity theory and organizational modeling for context of use analysis,2005,31,0,2,6.162361851594137e-06,0.0,2.0155963812826452e-13,1.4761904761904763,1,24,False,False,False,False,False
W2013963117,Novel embedded image coding algorithms based on wavelet difference reduction,2005,24,7,6,1.1198496990411748e-05,3.622772126579744e-07,3.537910449776166e-07,1.1428571428571428,1,9,False,False,False,False,False
W2113657921,Super-Exponential Convergence of the Karnik-Mendel Algorithms Used for Type-reduction in Interval Type-2 Fuzzy Logic Systems,2006,21,1,10,8.681982079059169e-06,1.3672690095265687e-09,8.199065187884451e-08,1.05,1,5,False,False,False,False,False
W3132532817,Robust and label efficient bi-filtering graph convolutional networks for node classification,2021,12,0,3,6.162361851594137e-06,0.0,6.677738061388633e-07,2.4,1,1,False,False,False,False,False
W2167887614,Existence and regularity almost everywhere of solutions to elliptic variational problems with constraints,1975,139,3,0,2.464828664566418e-05,8.090541356252321e-62,0.0,2.7254901960784315,2,,False,False,False,False,False
W2060658355,Typograph: Multiscale spatial exploration of text documents,2013,14,0,4,6.162361851594137e-06,0.0,8.263578706815641e-08,1.0769230769230769,1,1,False,False,False,False,False
W3099014886,Finer distribution of quantum correlations among multiqubit systems,2019,12,0,13,6.162361851594137e-06,0.0,8.40850184007786e-09,1.7142857142857142,1,8,False,False,False,False,False
W2062258079,Purification of Noisy Entanglement and Faithful Teleportation via Noisy Channels,1996,2924,114,3,0.001679010428665535,2.0788909492738592e-07,2.9422457494236214e-08,97.46666666666667,1,8,False,False,False,True,False
W1995531130,Going fully digital: Perspective of a Dutch academic pathology lab,2013,165,7,3,1.3898520640535333e-05,2.985424834376328e-09,1.2418123564731096e-11,12.692307692307692,1,34,False,False,False,False,False
W2115971978,Group information guided ICA for fMRI data analysis,2012,403,0,5,6.162361851594137e-06,0.0,3.1065251976193607e-07,28.785714285714285,1,15,False,False,False,False,False
W4386076625,Masked Video Distillation: Rethinking Masked Feature Modeling for Self-supervised Video Representation Learning,2023,77,2,17,7.38956897986617e-06,1.0201262709335649e-05,1.918207580084964e-05,25.666666666666668,1,0,False,False,False,False,False
W4392563028,"Assessment of potential cobalt zones by modeling radiometric and ASTER data using the AHP method: A case of the Bou Azzer El Grara inlier, Central Anti-Atlas, Morocco",2024,11,0,27,6.162361851594137e-06,0.0,2.7967653208560527e-07,5.5,1,11,False,False,False,False,False
W4206161246,ExAID: A multimodal explanation framework for computer-aided diagnosis of skin lesions,2022,88,2,3,6.9890972623027975e-06,6.45265695593634e-06,2.715856183387207e-07,22.0,1,0,False,False,False,False,False
W4235385348,CoreDet,2010,150,8,4,1.1700011504274279e-05,1.1050670579127894e-08,5.071879320361513e-08,9.375,1,16,False,False,False,False,False
W2594174595,Montgomery curves and their arithmetic,2017,78,2,2,8.509933319402787e-06,3.5555834027184403e-09,6.473041411768638e-10,8.666666666666666,1,14,False,False,False,False,False
W2051644464,SABA: A security-aware and budget-aware workflow scheduling strategy in clouds,2014,112,12,8,1.2778305012707378e-05,1.0163584442962117e-07,1.1237005265844932e-07,9.333333333333334,1,3,False,False,True,False,False
W2142481374,FVC2000: fingerprint verification competition,2002,795,29,5,4.7961485877499174e-05,1.4232714102373559e-05,7.91725834253869e-07,33.125,1,17,False,False,False,True,False
W2160664735,Learning probabilistic models of link structure,2003,240,3,4,7.364136025583841e-06,7.928477667491358e-07,1.3729492168217237e-07,10.434782608695652,1,4,False,False,True,False,False
W2913508955,Domain independent static video summarization using sparse autoencoders and K-means clustering,2019,15,0,7,6.162361851594137e-06,0.0,5.131663449479749e-07,2.142857142857143,1,24,False,False,False,False,False
W2110017209,Interval Type-2 Fuzzy Membership Function Design and its Application to Radial Basis Function Neural Networks,2007,26,2,9,8.746742318787521e-06,6.192193359783309e-09,6.014944967138259e-08,1.368421052631579,1,5,False,False,False,False,False
W2068064413,Method for Direct Detection of Quantum Entanglement,2002,262,12,3,1.5721300914598202e-05,1.925372405672618e-08,5.078249328535759e-10,10.916666666666666,1,8,False,False,False,False,False
W2023238506,Application-independent evaluation of speaker detection,2005,589,10,2,2.6647982724064896e-05,8.100934866824645e-07,5.36070465677522e-07,28.047619047619047,1,4,False,False,False,True,False
W2767420072,Deep-PRWIS: Periocular Recognition Without the Iris and Sclera Using Deep Learning Frameworks,2017,132,8,6,9.53219144071604e-06,4.5240929418233585e-05,0.00011618177340101969,14.666666666666666,1,17,False,False,False,False,False
W2122012536,The architecture of virtual machines,2005,570,17,1,3.858003696701675e-05,6.939324797290562e-07,2.8278967324116444e-11,27.142857142857142,1,2,False,False,True,True,False
W2125043338,Stability analysis for the Null-Space-based Behavioral control for multi-robot systems,2008,44,0,2,6.162361851594137e-06,0.0,1.3636121064448699e-09,2.4444444444444446,1,5,False,False,False,False,False
W4304688792,Variability Management in Dynamic Software Product Lines for Self-Adaptive Systems—A Systematic Mapping,2022,14,0,8,6.162361851594137e-06,0.0,4.2484965260444346e-08,3.5,1,12,False,False,False,False,False
W2086686040,Nonlinear atomic homodyne detection: A technique to detect macroscopic superpositions in a micromaser,1991,105,8,2,3.2020683348212165e-05,1.0039905683846385e-09,7.378058893797137e-11,3.0,1,8,False,False,False,False,False
W1758702441,Survey of Spatio-Temporal Databases,1999,212,6,9,1.296104339595837e-05,8.144482446222105e-07,1.279254623921409e-07,7.851851851851852,1,1,False,False,False,False,False
W2140274510,"A phylogenetic, ontogenetic, and epigenetic view of bio-inspired hardware systems",1997,212,2,5,7.334973900161728e-06,1.2738487883912457e-06,4.8599519089154487e-08,7.310344827586207,1,5,False,False,False,False,False
W2169056019,Lattice Index Coding,2015,36,1,4,6.817190056140515e-06,9.652460240881931e-11,7.381347199920332e-11,3.272727272727273,1,22,False,False,True,False,False
W2111838077,Discrete wavelet analysis of power system transients,1996,295,5,1,1.4125879360148865e-05,5.935333834439599e-08,3.6216866002139015e-07,9.833333333333334,1,9,False,False,False,False,False
W2098736179,On evidence supporting the FEAST hypothesis and the laws of software evolution,2002,77,1,0,6.76548666286802e-06,6.255767249926518e-09,0.0,3.2083333333333335,1,12,False,False,False,False,False
W2978020967,Violence Detection by Pretrained Modules with Different Deep Learning Approaches,2019,81,4,11,8.830684222532758e-06,2.0050337881284752e-05,7.08438380808426e-05,11.571428571428571,1,0,False,False,False,False,False
W2887278761,Real-Time ROS Extension on Transparent CPU/GPU Coordination Mechanism,2018,21,0,4,6.162361851594137e-06,0.0,1.649207130385731e-07,2.625,1,3,False,False,True,False,False
W3123234566,Feasible test path selection by principal slicing,1997,13,4,7,8.480856158986385e-06,1.4238064585958176e-08,1.6057384832800755e-08,0.4482758620689655,1,12,False,False,False,False,False
W2133019913,Fast failover mechanism for software defined networking,2014,18,8,1,1.1518072601462266e-05,5.246422409865542e-07,2.5210044611682904e-09,1.5,1,2,False,False,False,False,False
W2121033927,Capturing Intention‐based Full‐Frame Video Stabilization,2008,67,9,7,1.032147861776573e-05,1.4545145953651435e-06,5.6792980067314135e-06,3.7222222222222223,1,1,False,False,False,False,False
W2013454700,Construction and analysis of structured preconditioners for block two-by-two matrices,2004,19,1,1,6.826901781885578e-06,7.932800511159616e-12,1.0925491557798546e-10,0.8636363636363636,1,6,False,False,False,False,False
W2015688756,Automatic atom type and bond type perception in molecular mechanical calculations,2006,5570,41,0,8.582496141799204e-05,1.4165011204157487e-06,0.0,278.5,1,7,False,False,True,True,False
W1982459281,A Strategy Based on Protein–Protein Interface Motifs May Help in Identifying Drug Off-Targets,2012,32,1,6,7.2100869788683415e-06,6.631094095963356e-09,1.5965387169511414e-07,2.2857142857142856,1,7,False,False,False,False,False
W2726672824,General Purpose Task-Dependence Management Hardware for Task-Based Dataflow Programming Models,2017,20,2,5,7.4413098211438365e-06,7.852163252169546e-09,2.0249874516123688e-10,2.2222222222222223,1,16,False,False,False,False,False
W292761019,CA-DAG: Modeling Communication-Aware Applications for Scheduling in Cloud Computing,2015,87,5,18,8.13622116901097e-06,1.5445093507425156e-07,6.651577441988287e-08,7.909090909090909,1,3,False,False,False,False,False
W2938149915,Hypercomplex extreme learning machine with its application in multispectral palmprint recognition,2019,14,1,4,6.438078990350507e-06,2.6987345522061344e-07,1.2922044692177827e-06,2.0,1,4,False,False,False,False,False
W2000939988,Connector-based self-healing mechanism for components of a reliable system,2005,14,1,3,7.4720182606868924e-06,6.618060739480297e-11,1.087532382000104e-09,0.6666666666666666,1,12,False,False,False,False,False
W2123032501,Method for comparing the structures of protein ligand‐binding sites and application for predicting protein–drug interactions,2008,53,8,11,1.5002591799804924e-05,2.3295867060809063e-07,8.923811828028582e-08,2.9444444444444446,1,7,False,False,False,False,False
W2040606021,An analysis of how antivirus methodologies are utilized in protecting computers from malicious code,2005,26,2,1,1.1179682570435661e-05,5.5075480614080576e-09,6.577400378490857e-10,1.2380952380952381,1,23,False,False,False,False,False
W2908083143,Enhancing multispectral remote sensing data interpretation for historical gold mines in Egypt: a case study from Madari gold mine,2018,17,2,4,7.556518387803148e-06,5.546795417543088e-09,7.971289610763268e-08,2.125,1,11,False,False,False,False,False
W2062540263,A Hybrid Neuro-Fuzzy Model for Mineral Potential Mapping,2004,167,80,12,4.1013007734574606e-05,3.772810578968106e-05,2.843578208956208e-07,7.590909090909091,1,11,False,False,False,False,False
W2074630202,State protection under collective damping and diffusion,2011,12,1,9,7.035466124322641e-06,2.983110321996596e-11,2.9057312882423165e-08,0.8,1,8,False,False,True,False,False
W2493211292,"Towards wireless sensor, actuator and robot networks: Conceptual framework, challenges and perspectives",2016,45,0,3,6.162361851594137e-06,0.0,1.762621074572546e-08,4.5,1,14,False,False,False,False,False
W2806665540,Securing the Internet of Things in the Age of Machine Learning and Software-Defined Networking,2018,275,6,22,9.744943507328442e-06,1.4726174392457136e-05,2.392300715374287e-05,34.375,1,3,False,False,False,False,False
W2104887187,Avoiding the South Side and the Suburbs,2015,122,1,1,6.600169431585092e-06,1.0963591536955904e-08,5.885051117026358e-07,11.090909090909092,1,3,False,False,False,False,False
W2125287140,Multiobjective grid scheduling using a domain decomposition based parallel micro evolutionary algorithm,2013,13,1,9,6.467877678661719e-06,2.3288436271427287e-08,2.1244674093952255e-07,1.0,1,3,False,False,False,False,False
W1970372784,Video Summarization Using R-Sequences,2000,45,7,4,2.214286642367525e-05,5.922390322373065e-06,7.831491336827545e-08,1.7307692307692308,1,24,False,False,True,False,False
W2601354821,Proceedings of the 30th international conference on Software engineering,2008,460,4,0,1.0622379978155292e-05,1.497809808036708e-08,0.0,25.555555555555557,1,12,False,False,False,False,False
W2134522095,The Reservoir model and architecture for open federated cloud computing,2009,797,38,2,0.00010304719490860471,4.5212581138757047e-07,9.271059478289789e-10,46.88235294117647,1,3,False,False,False,True,False
W2945015800,"Constructing Features for Detecting Android Malicious Applications: Issues, Taxonomy and Directions",2019,114,4,34,7.77363610035674e-06,9.030529799502901e-08,7.281663467779402e-07,16.285714285714285,1,23,False,False,True,False,False
W1995365592,Soft computing and fuzzy logic,1994,785,16,10,2.2219345357598014e-05,6.11889586744107e-07,1.599483658971932e-07,24.53125,1,5,False,False,True,True,False
W2169796049,"On plane-based camera calibration: A general algorithm, singularities, applications",2003,544,10,2,5.402138159976127e-05,4.723028849856805e-08,8.839129403983926e-09,23.652173913043477,1,1,False,False,False,True,False
W4285301881,Development of real time data analytics based web applications using NoSQL databases,2022,60,0,1,6.162361851594137e-06,0.0,1.1566206646413848e-09,15.0,1,3,False,False,False,False,False
W1999041921,Sheaves over right sided idempotent quantales,1998,11,1,0,7.1970270979157496e-06,9.30552703273792e-16,0.0,0.39285714285714285,1,20,False,False,False,False,False
W3015448029,Deep Learning for RF Fingerprinting: A Massive Experimental Study,2020,238,2,7,7.262141878603132e-06,1.2482866384913292e-05,0.00027777638989322256,39.666666666666664,1,0,False,False,False,False,False
W2011198696,Modeling and Analysis of Frame-Level Forward Error Correction for MPEG Video over Burst-Loss Channels,2014,17,1,1,6.2225759393685165e-06,2.598784932514516e-07,5.845741939064252e-10,1.4166666666666667,1,2,False,False,False,False,False
W3193346434,Towards understanding theoretical advantages of complex-reaction networks,2022,14,1,10,6.638600545809685e-06,1.3332448340277855e-08,0.0001093222444973988,3.5,1,0,False,False,True,False,False
W3133932568,ImageNet Pre-trained CNNs for JPEG Steganalysis,2020,62,0,11,6.162361851594137e-06,0.0,9.624261626420764e-05,10.333333333333334,1,21,False,False,False,False,False
W2033077109,Faulty Belnap computers and subsystems of FDE,2014,50,6,4,1.0329355961723356e-05,3.9198049292596927e-11,4.386277677925078e-13,4.166666666666667,1,20,False,False,False,False,False
W1871710631,Hardware implementation of a wavelet based image compression coder,2002,18,3,4,1.0540158048263866e-05,7.042631279237291e-08,6.379446129418099e-07,0.75,1,9,False,False,False,False,False
W2058636918,Optimal Synchronization of Complex Networks,2014,158,14,11,1.1297430895400399e-05,4.607011507977147e-08,2.6373667958816507e-09,13.166666666666666,1,27,False,False,False,False,False
W2098034778,PageRank without hyperlinks,2005,180,4,4,1.1191321565802034e-05,5.34259357339911e-08,8.812869340672045e-08,8.571428571428571,1,1,False,False,True,False,False
W4312986561,Workflow Scheduling in Serverless Edge Computing for the Industrial Internet of Things: A Learning Approach,2022,62,0,5,6.162361851594137e-06,0.0,2.55272170265071e-07,15.5,1,3,False,False,False,False,False
W2069106362,Fast incremental LDA feature extraction,2014,98,4,7,9.30979054970136e-06,3.026816553017855e-05,1.080368785191708e-06,8.166666666666666,1,5,False,False,False,False,False
W2517600007,Moth search algorithm: a bio-inspired metaheuristic algorithm for global optimization problems,2016,777,9,2,1.220976011313829e-05,2.1081758892692516e-07,1.7859332248897832e-07,77.7,1,4,False,False,False,True,False
W2020551378,Development of a Sigma–Lognormal representation for on-line signatures,2008,155,5,14,7.943616631897187e-06,6.5153398003574586e-06,4.287443386908578e-07,8.61111111111111,1,13,False,False,False,False,False
W2740468505,Incomplete Label Distribution Learning,2017,51,4,2,9.495181409059933e-06,3.40626978902625e-07,7.226279102332151e-07,5.666666666666667,1,1,False,False,True,False,False
W2789415711,Cloud Data Governance In-Light of the Saudi Vision 2030 for Digital Transformation,2017,11,0,2,6.162361851594137e-06,0.0,1.960254997438358e-07,1.2222222222222223,1,3,False,False,False,False,False
W2041251040,Adaptive Wavelet Transform for Image Compression via Directional Quincunx Lifting,2005,44,2,5,7.536598686721453e-06,4.7658423829711284e-08,2.591103005839242e-07,2.0952380952380953,1,9,False,False,True,False,False
W2153185973,Cloud computing services: taxonomy and comparison,2011,275,10,10,1.7552768544013634e-05,7.812619374973379e-08,8.254075481494193e-08,18.333333333333332,1,3,False,False,False,False,False
W2067263573,Packing optimization for automated generation of complex system's initial configurations for molecular dynamics and docking,2003,749,2,4,7.783841215232787e-06,2.9855618366674017e-10,1.2645771875831304e-07,32.56521739130435,1,7,True,False,False,True,False
W3023350248,Blockchain-Enabled Reliable Osmotic Computing for Cloud of Things: Applications and Challenges,2020,20,0,4,6.162361851594137e-06,0.0,3.089023949882469e-07,3.3333333333333335,1,3,False,False,False,False,False
W2747623286,Beyond Bilinear: Generalized Multimodal Factorized High-Order Pooling for Visual Question Answering,2018,547,11,17,1.0213215986144175e-05,0.00011817080338734275,0.00013384197913295998,68.375,1,0,False,False,False,True,False
W2118396891,DSC: scheduling parallel tasks on an unbounded number of processors,1994,651,28,3,0.00011587973024410776,3.8250504442586527e-07,8.460450446410168e-10,20.34375,1,3,False,False,False,True,False
W2963374347,Visual interpretability for deep learning: a survey,2018,935,14,11,1.1901954513381797e-05,6.641873581339501e-05,0.00020371000707603514,116.875,1,0,False,False,False,True,False
W4312563428,RegionCLIP: Region-based Language-Image Pretraining,2022,472,2,15,6.744431366746472e-06,1.7281401527740333e-05,0.0003601368746160335,118.0,1,0,False,False,True,False,False
W2108835301,Efficient Self-Evolving Evolutionary Learning for Neurofuzzy Inference Systems,2008,39,4,23,6.858815943990989e-06,1.2408682451213662e-06,9.326517553332508e-07,2.1666666666666665,1,5,False,False,False,False,False
W2061181225,A study of the relationship between antivirus regressions and label changes,2013,15,2,3,7.638679905317362e-06,8.16553349131243e-09,2.420441591159202e-09,1.1538461538461537,1,23,False,False,False,False,False
W2125299728,Dependency and Entropy Based Impact Analysis for Service-Oriented System Evolution,2011,13,1,2,7.292381966503665e-06,2.9803981584154414e-12,8.038579820160709e-08,0.8666666666666667,1,12,False,False,False,False,False
W2048536148,Combining proofs and programs in a dependently typed language,2014,67,1,3,6.482297621656271e-06,3.6999945651111455e-12,2.1611162642239157e-11,5.583333333333333,1,20,False,False,True,False,False
W2138384202,Design of interval type-2 fuzzy neural networks and their optimization using real-coded genetic algorithms,2009,15,1,9,6.515800404277891e-06,3.4570023713416446e-08,9.812190077506146e-08,0.8823529411764706,1,5,False,False,False,False,False
W1971243715,<i>Principles of Voice Production</i>,1998,1636,2,0,7.639155501529804e-06,9.788134950182885e-07,0.0,58.42857142857143,1,4,False,False,False,True,False
W2892004916,Low-Light Color Image Super-Resolution Using RGB/NIR Sensor,2018,11,1,2,7.4720182606868924e-06,2.835141178186613e-08,3.115848815394366e-07,1.375,1,9,False,False,False,False,False
W2176272331,No pain and gain!—experiences with Mentat on a biological application,1993,29,2,1,4.7213058949381296e-05,2.7013164145563547e-10,5.170491458158257e-08,0.8787878787878788,1,3,False,False,False,False,False
W2026751419,Performance model for IEEE 802.11s wireless mesh network deployment design,2007,35,1,7,8.781674669779648e-06,5.4944306336752526e-12,8.814307501118207e-08,1.8421052631578947,1,14,False,False,False,False,False
W2130996910,3D nonrigid registration via optimal mass transport on the GPU,2008,82,1,0,7.035466124322641e-06,4.957488521700667e-08,0.0,4.555555555555555,1,10,False,False,False,False,False
W3093273104,GT2FS-SMOTE: An Intelligent Oversampling Approach Based Upon General Type-2 Fuzzy Sets to Detect Web Spam,2020,14,0,23,6.162361851594137e-06,0.0,6.9948885332106185e-06,2.3333333333333335,1,4,False,False,False,False,False
W2036860943,MalwareMonitor,2014,14,2,4,9.770556205921396e-06,1.733977772488466e-07,1.6815181819131143e-07,1.1666666666666667,1,2,False,False,False,False,False
W4396877942,LLM-Based Operating Systems for Automated Vehicles: A New Perspective,2024,22,1,2,6.371906877048978e-06,9.958786490076155e-07,3.4816115342478524e-07,11.0,1,2,False,False,True,False,False
W2050711351,An extension of Ukkonen's enhanced dynamic programming ASM algorithm,1996,26,1,5,7.2100869788683415e-06,7.945842528018513e-09,1.2798787064151652e-07,0.8666666666666667,1,13,False,False,False,False,False
W2235039675,Security in Software-Defined Networking: Threats and Countermeasures,2016,204,25,36,1.8312208738523198e-05,1.1072498573564055e-06,8.975986040691673e-07,20.4,1,2,False,False,False,False,False
W1963882742,Teleportation and Dense Coding with Genuine Multipartite Entanglement,2006,452,68,9,5.103732960617892e-05,1.9840664394480096e-08,5.3716288715355646e-09,22.6,1,8,False,False,True,False,False
W4385804927,Wild Face Anti-Spoofing Challenge 2023: Benchmark and Results,2023,18,0,44,6.162361851594137e-06,0.0,8.611751201153921e-05,6.0,1,17,False,False,False,False,False
W2096989099,Detecting moving shadows: algorithms and evaluation,2003,760,7,3,2.709710725734448e-05,1.79717045849199e-06,9.600627830781156e-08,33.04347826086956,1,1,False,False,False,True,False
W2161222299,Structured Training for Neural Network Transition-Based Parsing,2015,182,3,4,7.742570201562627e-06,1.9809742087088796e-05,0.00011337848273025506,16.545454545454547,1,0,False,False,False,False,False
W2886810500,Efficient CNN based summarization of surveillance videos for resource-constrained devices,2018,107,8,16,1.0109016021853853e-05,4.0953220084393566e-05,1.3081863071395004e-06,13.375,1,24,False,False,False,False,False
W4366996161,High-Order Correlation-Guided Slide-Level Histology Retrieval With Self-Supervised Hashing,2023,15,0,13,6.162361851594137e-06,0.0,0.00013579842677279822,5.0,1,0,False,False,True,False,False
W2087143899,An Analysis of Topological Properties of Digitized Binary Pictures Using Local Features,1975,135,3,1,0.0001222099420202961,1.8575941616278874e-07,4.253671194965396e-09,2.6470588235294117,1,17,False,False,False,False,False
W2033149950,Application of Blind Source Separation Methods to Ion-Selective Electrode Arrays in Flow-Injection Analysis,2014,19,3,2,8.375595209616071e-06,8.37618135980103e-08,6.973329910631193e-08,1.5833333333333333,1,15,True,False,False,False,False
W2625478334,The State‐of‐the‐Art in Predictive Visual Analytics,2017,99,11,20,8.584740197395479e-06,4.124033705004427e-05,2.8574360441792756e-06,11.0,1,1,False,False,True,False,False
W2892214318,Service Function Chain Orchestration Across Multiple Domains: A Full Mesh Aggregation Approach,2018,248,9,8,1.160611396926931e-05,2.387977929201885e-07,1.1130800993223865e-07,31.0,1,2,False,False,False,False,False
W3085571720,A Hybrid CNN-LSTM Model for SMS Spam Detection in Arabic and English Messages,2020,144,8,11,1.0396763666271617e-05,2.56926297373246e-06,2.5908252756024367e-06,24.0,1,4,False,False,True,False,False
W3106851739,An advanced interpretable Fuzzy Neural Network model based on uni-nullneuron constructed from n-uninorms,2020,39,5,23,7.453572886191978e-06,3.3560333458346037e-07,1.0839406547945518e-06,6.5,1,5,False,False,False,False,False
W1635739165,Role of Human Perception in Cluster-based Visual Analysis of Multidimensional Data Projections,2014,11,2,5,7.350523320069335e-06,1.0123148700603487e-07,1.6095603863384212e-07,0.9166666666666666,1,1,False,False,True,False,False
W2171502826,Sensor-assisted facial recognition,2014,80,11,9,1.2374668166044339e-05,1.8111528032893346e-05,6.278605733148243e-06,6.666666666666667,1,17,False,False,False,False,False
W4247820994,An investigation of trace elements' behavior during chemical preparation of ultramafic matrix rock samples using bomb digestion for analysis by ICP-MS,2020,18,1,6,6.565333054391908e-06,9.186581075818777e-13,3.314306837837455e-11,3.0,1,33,False,False,False,False,False
W2098874823,On the splitting of classical algorithms in linear prediction theory,1987,95,2,1,1.4020300306150669e-05,6.745051470073989e-10,8.894030358125217e-12,2.4358974358974357,1,16,False,False,False,False,False
W2000623309,Bounds for the solution of the discrete algebraic Lyapunov equation,1998,27,2,1,2.2768307079625924e-05,2.5421189989575106e-21,1.0273014920578733e-10,0.9642857142857143,1,6,False,False,False,False,False
W2123118847,Methods for comparing scanpaths and saliency maps: strengths and weaknesses,2012,300,8,2,1.993564775813757e-05,2.5786172296309676e-05,2.0959831075185063e-06,21.428571428571427,1,0,False,False,False,False,False
W2040530187,Witnessed entanglement and the geometric measure of quantum discord,2012,87,12,16,9.638032944188903e-06,8.03456258190555e-09,9.834379897449371e-09,6.214285714285714,1,8,False,False,True,False,False
W1964608729,Diagnosing Data Center Behavior Flow by Flow,2013,15,2,10,9.771933807359338e-06,1.592588098829809e-07,3.2045479046468635e-07,1.1538461538461537,1,2,False,False,False,False,False
W2071811641,Customizable virtual private network service with QoS,2001,26,2,2,9.945906999149536e-06,1.2684309440483854e-10,1.959132385057052e-09,1.04,1,2,False,False,True,False,False
W2134514766,An improved exponential-time algorithm for k-SAT,2002,159,2,1,9.353824955520006e-06,7.622995346047002e-09,1.2413560433559601e-08,6.625,1,20,False,False,False,False,False
W2165040934,Finding optimal solutions to Rubik's cube using pattern databases,1997,254,2,1,9.183717943582789e-06,2.9982839702490788e-09,7.114759138307581e-11,8.758620689655173,1,13,False,False,False,False,False
W2017203676,StreamCloud: An Elastic and Scalable Data Streaming System,2012,319,11,2,1.700284252980349e-05,7.870226071303805e-06,4.223428374205781e-09,22.785714285714285,1,3,False,False,False,False,False
W2035908224,An efficient heuristic ordering algorithm for partial matrix refactorization,1988,75,6,0,3.637486922065339e-05,1.1612530298904338e-08,0.0,1.9736842105263157,1,6,False,False,False,False,False
W2168625136,Measuring praise and criticism,2003,1507,7,0,4.081800978671217e-05,4.775436052808921e-08,0.0,65.52173913043478,1,4,False,False,False,True,False
W2904949947,HSME: Hypersphere Manifold Embedding for Visible Thermal Person Re-Identification,2019,295,4,9,8.102029719398015e-06,4.509556762286032e-05,0.00011068570636277832,42.142857142857146,1,0,False,False,False,False,False
W2481590861,Efficient Virtual Network Optimization Across Multiple Domains Without Revealing Private Information,2016,36,5,7,1.0721268965953916e-05,5.35006538203659e-08,4.344985714373748e-09,3.6,1,2,False,False,False,False,False
W2139470221,What should we expect from research through design?,2012,1034,5,1,1.2150047475612763e-05,1.1037132105348266e-10,3.687912728909642e-13,73.85714285714286,1,19,False,False,False,True,False
W1964922707,QSARINS‐chem: Insubria datasets and new QSAR/QSPR models for environmental pollutants in QSARINS,2014,379,9,4,1.227390340151256e-05,8.10444121039305e-08,6.365181201806955e-08,31.583333333333332,1,7,False,False,False,False,False
W2000117205,MMach: a mathematical morphology toolbox for the KHOROS system,1998,39,4,0,1.1482519323945973e-05,7.518206870464892e-08,0.0,1.3928571428571428,1,10,False,False,False,False,False
W4296455779,A Survey on Software-Defined Networking-Based 5G Mobile Core Architectures,2022,15,1,18,6.910736942504283e-06,2.2723126401408763e-08,5.360241625662348e-07,3.75,1,2,False,False,False,False,False
W2963168801,Deep self-paced learning for person re-identification,2017,81,7,16,8.151249704502339e-06,7.45441949879591e-05,0.00018155344118888798,9.0,1,0,False,False,False,False,False
W2921950467,"Advanced mineral characterization and petrographic analysis by μ-EDXRF, LIBS, HSI and hyperspectral data merging",2019,55,0,5,6.162361851594137e-06,0.0,3.543192842695428e-08,7.857142857142857,1,11,False,False,False,False,False
W2141067321,Conic reconstruction and correspondence from two views,1996,124,2,0,8.054087775839227e-06,1.6022216126582124e-07,0.0,4.133333333333334,1,1,False,False,False,False,False
