openalex_id,title,community_id,is_a_inter,is_a_inter_top_paths,is_a_inter_institution_paths,bridge_freq_top,bridge_freq_institutions,bridge_freq_total,bridge_fraction_top,bridge_fraction_institutions,pagerank,authority,hub,approx_betweenness_path_subgraph,eigenvector_path_subgraph,harmonic_to_unicamp_sampled,harmonic_to_top_tier_sampled,bridge_proximity,is_unicamp,is_top_tier,is_important_institution
W2033511209,On Projection Algorithms for Solving Convex Feasibility Problems,6,True,True,False,4,0,4,0.00010761945759793371,0.0,9.784813138212507e-05,3.9703787053882494e-07,6.980695738855721e-11,0.0,4.428171721488121e-05,0.16569348620129862,0.2555431547619046,0.5736302458128146,False,False,False
W2033597569,An integrated GPU power and performance model,16,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,3.330624386981878e-05,7.755378703587058e-07,9.728270156351065e-10,7.869356097806653e-07,1.4615795854658383e-05,0.16120101686507923,0.23809523809523786,0.5461430883044771,False,False,False
W2033664843,Numerical methods for shape-from-shading: A new survey with benchmarks,10,True,True,True,50,133,183,0.0013452432199741713,0.0018621191756272402,1.1369646095940562e-05,1.5115243099963769e-05,1.8393742621489077e-07,0.0,0.00021314450155475006,0.17092633928571419,0.27083333333333315,0.5997948765773298,False,False,False
W2033695022,Segmentation of volumetric MRA images by using capillary active contour,10,True,True,True,5,5,10,0.00013452432199741713,7.000448028673835e-05,8.530680967478384e-06,3.375863220421007e-08,3.0472427348839785e-07,0.0,4.040410090741916e-05,0.16813954274891768,0.26335565476190465,0.5866153911881932,False,False,True
W2033712590,Local Control of Entanglement in a Spin Chain,8,True,True,True,4,1,5,0.00010761945759793371,1.400089605734767e-05,8.870188141587114e-06,5.573497450141101e-10,4.080481784701777e-10,8.262823902696986e-07,3.2911390312434e-08,0.13619481646825385,0.1817801339285714,0.4386323892191568,False,False,False
W2033751220,SPINS,14,True,True,True,48,7,55,0.0012914334911752045,9.80062724014337e-05,0.00017976045977416487,3.1983766085702187e-07,9.256877159212308e-08,1.4662425722691747e-05,1.8231457490794406e-05,0.18902529761904754,0.27382812499999987,0.6342291371612809,False,False,True
W2033757486,QSAR Modeling: Where Have You Been? Where Are You Going To?,7,True,True,True,6,22,28,0.00016142918639690056,0.0003080197132616487,4.379523170754404e-05,3.657696632062466e-05,4.472678581642703e-06,0.0,0.0006637289817150702,0.19104662698412686,0.32148437499999993,0.6908707733894326,False,False,False
W2033765726,The Collapsed Gibbs Sampler in Bayesian Computations with Applications to a Gene Regulation Problem,28,True,False,True,0,2,2,0.0,2.800179211469534e-05,6.686224415231239e-06,1.8443267224988256e-09,1.1215347218865826e-08,0.0,2.4833977392766716e-06,0.14663966675685414,0.2298921130952379,0.5118408772793281,False,False,False
W2033801242,Clique graphs and Helly graphs,25,True,False,True,0,1,1,0.0,1.400089605734767e-05,2.8737113899547603e-05,1.4068862938671059e-09,5.780521368415281e-12,0.0,1.332720926766816e-25,0.0,0.0,0.0,False,False,False
W2033811191,Android permissions,23,True,True,True,1,2,3,2.6904864399483427e-05,2.800179211469534e-05,2.6951714913223286e-05,7.819697941196024e-07,6.315752271891767e-08,0.0,1.9710313217678844e-05,0.17586495535714272,0.2510416666666665,0.5857465729643753,False,False,True
W2033959528,Secrets of optical flow estimation and their principles,1,True,True,False,2,0,2,5.3809728798966854e-05,0.0,1.814049935341654e-05,4.1063591460973646e-05,3.0146757296029715e-06,4.721613658683992e-06,0.00043977648865529246,0.17772507440476182,0.29466145833333324,0.637944970476222,False,False,True
W2033961328,Fast Rectangular Matrix Multiplication and Applications,13,True,True,True,6,2,8,0.00016142918639690056,2.800179211469534e-05,9.198025569089019e-06,3.9896820148562226e-08,2.8528385806924483e-11,0.0,4.8401194735249826e-09,0.12945760836385825,0.17432105654761898,0.41877998111898074,False,False,False
W2033982707,Approximate storage in solid-state memories,16,True,True,True,8,30,38,0.00021523891519586742,0.0004200268817204301,1.3296059865470557e-05,3.8896530599443784e-08,3.039737142030941e-10,0.0,2.3409791644712153e-07,0.1371930803571427,0.1864490327380951,0.44585472089389505,False,False,False
W2034011597,"Control-limited perfect state transfer, quantum stochastic resonance, and many-body entangling gate in imperfect qubit registers",8,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,7.1540205942123905e-06,2.983778186650726e-10,9.249913478497995e-10,0.0,2.9726222633174038e-08,0.13483072916666652,0.18064546130952375,0.4350660224630952,False,False,False
W2034208903,Use and Verification of Digital Image Correlation for Automated 3-D Surface Characterization in the Scanning Electron Microscope,10,True,True,True,1,35,36,2.6904864399483427e-05,0.0004900313620071684,8.650804133303094e-06,7.324826947525296e-14,1.2035230910187446e-12,0.0,3.887144716292991e-10,0.11182734366328105,0.1490141369047618,0.3598611295173968,False,False,False
W2034265047,Swarm intelligence in intrusion detection: A survey,4,True,False,True,0,17,17,0.0,0.0002380152329749104,1.0265327353602447e-05,1.0298980743303055e-06,5.0870930870532665e-06,1.3370122486614138e-05,0.0002658483193165895,0.2041945684523809,0.3268229166666668,0.7201542733331,False,False,False
W2034274983,Eigenvalue decay bounds for solutions of Lyapunov equations: the symmetric case,6,True,False,True,0,1,1,0.0,1.400089605734767e-05,2.628303760993206e-05,2.0046873831550608e-08,5.811126454388916e-11,0.0,2.7385762083629235e-07,0.13582927489177476,0.19078311011904744,0.44875970287335964,False,False,False
W2034328688,Recognizing human actions: A local SVM approach,0,True,True,False,3,0,3,8.071459319845028e-05,0.0,0.00017359700053631882,0.00040056412182036034,1.5677881363123877e-06,3.6971842623142016e-06,0.0066944450920390025,0.19926525297619035,0.3476562500000002,0.733732923123609,False,False,False
W2034372240,A Bayesian model for joint segmentation and registration,10,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,1.4792770253505995e-05,1.4869379935616835e-05,1.6282529691465327e-08,1.770605122006497e-06,0.0003040676494937728,0.18723958333333318,0.29557291666666663,0.655810476351323,False,False,True
W2034438009,A facial expression recognition system based on supervised locally linear embedding,1,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.0169225860183833e-05,2.2152708424960277e-06,1.1995846787590716e-06,0.0,0.00011934494455617916,0.17899925595238084,0.28059895833333315,0.6247637724702252,False,False,False
W2034475831,Automated design of ligands to polypharmacological profiles,7,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.7960238262541615e-05,1.3708319513162658e-06,3.4675948004382785e-07,0.0,4.204125340262977e-05,0.16202566964285706,0.25416666666666654,0.5657159293025877,False,False,True
W2034543148,Approximation Algorithms for Maximization Problems Arising in Graph Partitioning,6,True,True,True,2,1,3,5.3809728798966854e-05,1.400089605734767e-05,7.908570397051145e-06,3.054456523656838e-10,6.042461217354609e-09,0.0,1.5331672172605426e-06,0.16700487012986998,0.23268229166666649,0.5495325639840687,False,False,False
W2034549000,Ultrahigh finesse Fabry-Pérot superconducting resonator,8,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.1706389075927266e-05,8.04516591349425e-09,1.914454279510635e-10,0.0,8.155799890345083e-08,0.1411058125901875,0.18788132440476182,0.4539013317939569,False,False,False
W2034747525,Middleware based data replication providing snapshot isolation,3,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.2140545311626172e-05,1.958042838328747e-09,1.4155945385370844e-10,0.0,1.6532629898600337e-07,0.14262490981240966,0.1927734374999999,0.462241023112168,False,False,False
W2034786972,High dimensions and heavy tails for natural evolution strategies,5,True,False,True,0,1,1,0.0,1.400089605734767e-05,6.686912156250086e-06,5.242013539283261e-06,0.0,0.0,0.0002582377137280552,0.15873044056637794,0.25807291666666643,0.5642200620986796,False,False,False
W2035080386,The university of Florida sparse matrix collection,6,True,True,True,1,10,11,2.6904864399483427e-05,0.0001400089605734767,6.769659910208517e-05,3.3196719475968395e-06,3.1512366603917833e-07,1.4164840976051976e-05,4.0062479705845424e-05,0.18024863591269835,0.2717447916666665,0.6169696580608088,False,False,False
W2035175133,Synthesis of spatio-temporal descriptors for dynamic hand gesture recognition using genetic programming,0,True,True,False,1,0,1,2.6904864399483427e-05,0.0,7.601506614241706e-06,7.761488817343146e-07,5.556110861808609e-06,0.0,0.0005058602148081188,0.18776971726190464,0.28138020833333327,0.640776754004488,False,False,False
W2035288980,"Asymptotically Optimal Approximation of Single Qubit Unitaries by Clifford and<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mi>T</mml:mi></mml:mat...",8,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.0774739655916074e-05,4.900103956906267e-09,6.155606124716746e-10,0.0,6.816550028717648e-08,0.1331721230158729,0.18583519345238086,0.4385487143773399,False,False,False
W2035293196,"<inline-formula> <tex-math notation=""TeX"">\(\mathcal {L}_p\) </tex-math></inline-formula>-Norm IDF for Scalable Image Retrieval",1,True,False,True,0,1,1,0.0,1.400089605734767e-05,9.074066672339936e-06,8.538903140675909e-05,1.6502039319900484e-05,3.9346780489033265e-06,0.003472743936596811,0.1958333333333332,0.3180989583333335,0.695779502026145,False,False,True
W2035309843,Scheduling jobs across geo-distributed datacenters,3,True,True,False,1,0,1,2.6904864399483427e-05,0.0,6.952141584417795e-06,1.533672997653452e-07,9.860602383367976e-08,0.0,1.543014868657906e-05,0.1695005298520922,0.24473586309523793,0.5677818896902833,False,False,False
W2035336426,Face Liveness Detection From a Single Image via Diffusion Speed Model,17,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.566831198666207e-05,0.00010642487536842434,2.2133567247394096e-05,0.0,0.0011409929355809187,0.19857080853174594,0.3220052083333335,0.704914345329603,False,False,False
W2035372623,Facial expression recognition from near-infrared videos,1,True,False,True,0,1,1,0.0,1.400089605734767e-05,1.1369301471405296e-05,6.864823134304804e-05,6.589262725146862e-06,0.0,0.0004837710194016458,0.19348366477272722,0.30546875000000007,0.6777238116998111,False,False,False
W2035430533,Hierarchical overlapped tiling,16,True,True,False,1,0,1,2.6904864399483427e-05,0.0,9.97445857080516e-06,2.4638986567091356e-08,4.506465286778178e-10,0.0,6.00446883262721e-07,0.14085779671717158,0.19349888392857129,0.4602320680717168,False,False,False
W2035432621,Exploring Duplicated Regions in Natural Images,21,True,True,False,1,0,1,2.6904864399483427e-05,0.0,2.4291364994302115e-05,5.748835843308436e-05,2.3790471086732898e-06,0.0,0.0002490129305985353,0.20071924603174587,0.3174479166666667,0.7036844394770655,False,False,False
W2035509863,Interactive segmentation of image volumes with Live Surface,10,True,True,True,7,21,28,0.000188334050796384,0.0002940188172043011,8.928917875117732e-06,2.824232523583697e-07,2.598740225528742e-06,0.0,0.0002568141101495842,0.1757102272727272,0.2656994047619047,0.6023390359025727,False,False,False
W2035548842,On the role of routing in named data networking,18,True,True,False,1,0,1,2.6904864399483427e-05,0.0,2.39576088238753e-05,1.4027754357611453e-07,2.5477760817530235e-08,0.0,3.511262065731782e-06,0.17159908234126972,0.23588169642857112,0.5608565553037057,False,False,False
W2035569891,Methods for Evaluating Interactive Information Retrieval Systems with Users,1,True,True,False,1,0,1,2.6904864399483427e-05,0.0,1.0931161454188202e-05,1.6009241057586204e-05,1.8062321107761438e-07,0.0,0.00029529095287047797,0.18212425595238085,0.29518229166666654,0.6463626365866584,False,False,False
W2035576074,Investigation of Speech Separation as a Front-End for Noise Robust Speech Recognition,0,True,True,True,3,3,6,8.071459319845028e-05,4.2002688172043014e-05,1.401017484540823e-05,1.3766221045925436e-06,0.0001231517250302032,8.188800069513222e-05,0.0076069904257713055,0.1947854662698412,0.3434895833333335,0.7210780219969781,False,False,False
W2035618077,A new tool for the experimental characterization of micro-plasticity,10,True,False,True,0,5,5,0.0,7.000448028673835e-05,6.162361851594137e-06,0.0,1.5073564284967697e-16,0.0,3.887144716292991e-10,0.11182734366328105,0.1490141369047618,0.3598611295173968,False,False,False
W2035652501,The maximum concurrent flow problem,2,True,True,True,3,6,9,8.071459319845028e-05,8.400537634408603e-05,2.510136220070983e-05,8.104045705799177e-06,4.964389946255984e-08,0.0,0.00012795829613446882,0.183993675595238,0.2749999999999999,0.6270685115243393,False,False,False
W2035720976,Training linear SVMs in linear time,4,True,True,True,11,11,22,0.0002959535083943177,0.00015400985663082436,0.00011284063992746904,0.00015488209908302755,4.674292689723641e-06,3.198880478829674e-05,0.0022551824414038463,0.19906994047619034,0.33593750000000017,0.7209070701014858,False,False,False
W2035743720,Improving the ranking quality of medical image retrieval using a genetic feature selection method,4,True,False,True,0,5,5,0.0,7.000448028673835e-05,7.4759337811578026e-06,7.813704372063797e-08,2.3781336982910259e-07,0.0,2.6547165526810305e-05,0.20270647321428556,0.28906249999999983,0.6748028133232135,False,False,True
W2035748286,Geometric quantum discord with Bures distance,8,True,False,True,0,1,1,0.0,1.400089605734767e-05,9.90758603280984e-06,1.3326691944309604e-08,9.532933229156123e-09,0.0,2.5200141116126466e-07,0.15860615079365067,0.20946800595238074,0.50811973206493,False,False,False
W2035757233,New Limits on Fault-Tolerant Quantum Computation,8,True,True,False,1,0,1,2.6904864399483427e-05,0.0,6.162361851594137e-06,0.0,5.6881686625675986e-08,0.0,9.790907831550577e-08,0.14471754374098117,0.19141555059523796,0.4639769421535314,False,False,False
W2035874995,Multiple-photon resolving fiber-loop detector,8,True,True,True,1,1,2,2.6904864399483427e-05,1.400089605734767e-05,1.754285530835984e-05,7.625987081928689e-10,4.885581707259726e-10,0.0,5.972940307666433e-08,0.12096692370129855,0.17159908234126978,0.40164096066530625,False,False,False
W2035993353,A One-Way Quantum Computer,8,True,True,False,3,0,3,8.071459319845028e-05,0.0,0.00011086331136316447,8.226608668716902e-08,2.9635505190347923e-08,5.562203969131521e-06,2.0363413833650447e-06,0.16094398223304465,0.22532552083333315,0.5308719290599033,False,False,False
W2036070282,Gabor Ordinal Measures for Face Recognition,1,True,True,True,1,6,7,2.6904864399483427e-05,8.400537634408603e-05,7.68227504422934e-06,2.5631758130544853e-05,7.819463213640248e-06,0.0,0.0011660438138756696,0.19193638392857132,0.3132812500000002,0.683585833998447,False,False,False
W2036084078,The Variational Gaussian Approximation Revisited,4,True,True,False,5,0,5,0.00013452432199741713,0.0,9.456300713400469e-06,1.5347087262102242e-08,3.6720165157613594e-07,0.0,9.16388546615874e-08,0.14171006944444428,0.20621279761904746,0.4765465843032665,False,False,False
W2036120890,Reprint of: The anatomy of a large-scale hypertextual web search engine,4,True,False,True,0,1,1,0.0,1.400089605734767e-05,9.424071356937635e-06,5.8538460243905794e-06,8.200654558108572e-08,0.0,8.740613803018198e-05,0.17996651785714277,0.2743489583333332,0.6194335343610476,False,False,True
W2036166268,Contributions to the study of SMS spam filtering,4,True,True,False,3,0,3,8.071459319845028e-05,0.0,0.00016291913245857875,7.08110701815509e-05,6.003028122493125e-07,1.2335215683311925e-05,0.0004308395205441437,0.1902808779761904,0.3231770833333335,0.6912976020048985,True,False,False
W2036185151,"Experimentally feasible set of criteria detecting genuine multipartite entanglement in<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline""><mml:mrow><mml:mi>n...",8,True,False,True,0,3,3,0.0,4.2002688172043014e-05,7.002413807318752e-06,2.5228094418978083e-10,4.5836741932344495e-09,0.0,1.8605340047520753e-07,0.14949804969336206,0.20287388392857125,0.48548747918000457,False,False,False
